date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.20c.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.20d.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.20e.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.20f.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.210.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.211.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.212.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.213.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.214.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.215.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.216.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.217.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.218.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.219.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.21a.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.21b.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.21c.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.21d.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.21e.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.21f.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.220.delayed	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:43	2826/2826	---MC-	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2015:09:42%20GMT	https://getpropert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgetpropert.com%2Fblog%2Fwhat-benefits-can-crypto-offer%2F&format=xml	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/oembed/1.0/embeddfb0	(from https://getpropert.com/blog/what-benefits-can-crypto-offer/)
16:09:44	122833/122833	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2016:27:43%20GMT	https://getpropert.com/wp-content/uploads/2023/02/Crypto-Payment-Basics-How-to-Accept-Crypto-Payments-In-Store.jpg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/02/Crypto-Payment-Basics-How-to-Accept-Crypto-Payments-In-Store.jpg	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:44	20138/20138	---MC-	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2015:09:44%20GMT	https://getpropert.com/wp-json/wp/v2/posts/2859	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/wp/v2/posts/2859.json	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:45	2970/2970	---MC-	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2015:09:44%20GMT	https://getpropert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgetpropert.com%2Fblog%2Fcrypto-payment-basics-how-to-accept-crypto-payments-in-store%2F	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/oembed/1.0/embedec2d.json	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:09:45%20GMT	https://getpropert.com/?p=2859	C:/My%20Web%20Sites/prod/getpropert.com/index7760.html	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.225.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.226.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.227.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.228.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.229.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.22a.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.22b.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.22c.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.22d.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.22e.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.22f.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.230.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.231.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.232.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.233.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.234.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.235.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.236.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.237.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.238.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.239.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.23a.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.23b.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.23c.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.23d.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.23e.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.23f.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.240.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.241.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.242.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	3089/3089	---MC-	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2015:09:45%20GMT	https://getpropert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgetpropert.com%2Fblog%2Fcrypto-payment-basics-how-to-accept-crypto-payments-in-store%2F&format=xml	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/oembed/1.0/embedb3d9	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/)
16:09:46	118111/118111	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Feb%202023%2016:31:56%20GMT	https://getpropert.com/wp-content/uploads/2023/02/Crypto-Payment-Basics-How-to-Accept-Crypto-Payments-Online.jpg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/02/Crypto-Payment-Basics-How-to-Accept-Crypto-Payments-Online.jpg	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:47	20076/20076	---MC-	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2015:09:47%20GMT	https://getpropert.com/wp-json/wp/v2/posts/2812	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/wp/v2/posts/2812.json	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	2854/2854	---MC-	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2015:09:47%20GMT	https://getpropert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgetpropert.com%2Fblog%2Fcrypto-payment-basics-how-to-accept-crypto-payments-online%2F	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/oembed/1.0/embedc5be.json	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:09:47%20GMT	https://getpropert.com/?p=2812	C:/My%20Web%20Sites/prod/getpropert.com/index20d4.html	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.247.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.248.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.249.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.24a.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.24b.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.24c.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.24d.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.24e.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.24f.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.250.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.251.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.252.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.253.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.254.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.255.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:48	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.256.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.257.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.258.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.259.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.25a.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.25b.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.25c.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.25d.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.25e.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.25f.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.260.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.261.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.262.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.263.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.264.delayed	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:49	2959/2959	---MC-	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2015:09:48%20GMT	https://getpropert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgetpropert.com%2Fblog%2Fcrypto-payment-basics-how-to-accept-crypto-payments-online%2F&format=xml	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/oembed/1.0/embed322d	(from https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/)
16:09:50	101965/101965	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2014:48:45%20GMT	https://getpropert.com/wp-content/uploads/2023/03/BG-Header-4.png	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/03/BG-Header-4.png	(from https://getpropert.com/wp-content/uploads/elementor/css/post-2942.css?ver=1679347945)
16:09:50	246668/246668	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Mar%202023%2011:57:58%20GMT	https://getpropert.com/wp-content/uploads/2023/03/Ilustration-6a.svg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/03/Ilustration-6a.svg	(from https://getpropert.com/airdrop/)
16:09:51	2529/2529	---MC-	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2015:09:50%20GMT	https://getpropert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgetpropert.com%2Fstart-airdrop%2F	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/oembed/1.0/embede213	(from https://getpropert.com/start-airdrop/)
16:09:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:09:51%20GMT	https://getpropert.com/start-airdrop/popover.css	C:/My%20Web%20Sites/prod/getpropert.com/start-airdrop/popover.266.delayed	(from https://embed.typeform.com/next/embed.js)
16:09:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:09:52%20GMT	https://getpropert.com/start-airdrop/popup.css	C:/My%20Web%20Sites/prod/getpropert.com/start-airdrop/popup.css	(from https://embed.typeform.com/next/embed.js)
16:09:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:09:53%20GMT	https://getpropert.com/start-airdrop/sidetab.css	C:/My%20Web%20Sites/prod/getpropert.com/start-airdrop/sidetab.css	(from https://embed.typeform.com/next/embed.js)
16:09:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:09:53%20GMT	https://getpropert.com/start-airdrop/slider.css	C:/My%20Web%20Sites/prod/getpropert.com/start-airdrop/slider.css	(from https://embed.typeform.com/next/embed.js)
16:09:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:09:54%20GMT	https://getpropert.com/start-airdrop/widget.css	C:/My%20Web%20Sites/prod/getpropert.com/start-airdrop/widget.css	(from https://embed.typeform.com/next/embed.js)
16:09:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:09:55%20GMT	https://getpropert.com/start-airdrop/e	C:/My%20Web%20Sites/prod/getpropert.com/start-airdrop/e	(from https://embed.typeform.com/next/embed.js)
16:09:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:09:56%20GMT	https://getpropert.com/start-airdrop/window.location.href	C:/My%20Web%20Sites/prod/getpropert.com/start-airdrop/window.location.href	(from https://embed.typeform.com/next/embed.js)
16:09:57	24245/24245	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Dec%202022%2016:34:02%20GMT	https://getpropert.com/wp-content/uploads/2022/12/The-Future-of-Real-Estate-in-The-USA.jpg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2022/12/The-Future-of-Real-Estate-in-The-USA.jpg	(from https://getpropert.com/blog/the-future-of-real-estate-in-the-usa/)
16:09:58	17534/17534	---MC-	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2015:09:58%20GMT	https://getpropert.com/wp-json/wp/v2/posts/2723	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/wp/v2/posts/2723.json	(from https://getpropert.com/blog/the-future-of-real-estate-in-the-usa/)
16:09:59	2669/2669	---MC-	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2015:09:58%20GMT	https://getpropert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgetpropert.com%2Fblog%2Fthe-future-of-real-estate-in-the-usa%2F	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/oembed/1.0/embed6e1f.json	(from https://getpropert.com/blog/the-future-of-real-estate-in-the-usa/)
16:09:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:09:58%20GMT	https://getpropert.com/?p=2723	C:/My%20Web%20Sites/prod/getpropert.com/indexaf97.html	(from https://getpropert.com/blog/the-future-of-real-estate-in-the-usa/)
16:10:00	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.271.delayed	(from https://getpropert.com/blog/the-future-of-real-estate-in-the-usa/)
16:10:00	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.272.delayed	(from https://getpropert.com/blog/the-future-of-real-estate-in-the-usa/)
16:10:00	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.273.delayed	(from https://getpropert.com/blog/the-future-of-real-estate-in-the-usa/)
16:10:00	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.274.delayed	(from https://getpropert.com/blog/the-future-of-real-estate-in-the-usa/)
16:10:00	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.275.delayed	(from https://getpropert.com/blog/the-future-of-real-estate-in-the-usa/)
16:10:00	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.276.delayed	(from https://getpropert.com/blog/the-future-of-real-estate-in-the-usa/)
16:10:00	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.277.delayed	(from https://getpropert.com/blog/the-future-of-real-estate-in-the-usa/)
16:10:00	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.278.delayed	(from https://getpropert.com/blog/the-future-of-real-estate-in-the-usa/)
